FL_DATE,DEP_DELAY,ARR_DELAY,AIR_TIME,DISTANCE,DEP_TIME,ARR_TIME
2006-01-15,-5,-5,130,1171,14.916667,19.883333
2006-01-16,-2,21,151,1171,14.966666,20.316668
2006-01-17,-4,-9,147,1171,14.933333,19.816668
2006-01-18,-2,8,142,1171,14.966666,20.1
2006-01-19,4,-6,140,1171,15.066667,19.866667
2006-01-20,4,-7,141,1171,15.066667,19.85
2006-01-21,19,2,142,1171,15.316667,20
2006-01-22,64,44,137,1171,16.066668,20.7
2006-01-23,-3,-12,146,1171,14.95,19.766666
2006-01-24,55,61,148,1171,15.916667,20.983334
2006-01-25,-3,-1,152,1171,14.95,19.95
2006-01-26,-5,0,154,1171,14.916667,19.966667
2006-01-27,0,6,140,1171,15,20.066668
2006-01-28,-3,0,142,1171,14.95,19.966667
2006-01-29,-5,-4,152,1171,14.916667,19.9
2006-01-30,-2,10,151,1171,14.966666,20.133333
2006-01-31,-11,6,156,1171,14.816667,20.066668
2006-01-01,31,18,144,867,13.866667,15.55
2006-01-02,144,159,149,867,15.75,17.9
2006-01-03,17,10,132,867,13.633333,15.416667
2006-01-04,22,9,137,867,13.716666,15.4
2006-01-05,12,-13,133,867,13.55,15.033334
2006-01-06,115,81,124,867,15.266666,16.6
2006-01-07,-7,-31,130,867,13.233334,14.733334
2006-01-08,-4,3,153,867,13.283334,15.3
2006-01-09,49,44,155,867,14.166667,15.983334
2006-01-10,-11,-20,151,867,13.166667,14.916667
2006-01-11,74,60,134,867,14.583333,16.25
2006-01-12,-5,-28,133,867,13.266666,14.783334
2006-01-13,-4,15,140,867,13.283334,15.5
2006-01-14,-4,-27,131,867,13.283334,14.8
2006-01-15,-9,-34,127,867,13.2,14.683333
2006-01-16,-2,-20,139,867,13.316667,14.916667
2006-01-17,4,1,143,867,13.416667,15.266666
2006-01-18,51,26,129,867,14.2,15.683333
2006-01-19,-5,-11,148,867,13.266666,15.066667
2006-01-20,0,1,154,867,13.35,15.266666
2006-01-21,-6,2,157,867,13.25,15.283334
2006-01-22,-5,-3,153,867,13.266666,15.2
2006-01-24,-4,25,139,867,13.283334,15.666667
2006-01-25,0,-12,131,867,13.35,15.05
2006-01-26,0,-20,125,867,13.35,14.916667
2006-01-27,42,27,133,867,14.05,15.7
2006-01-28,-5,-9,147,867,13.266666,15.1
2006-01-29,-2,-18,133,867,13.316667,14.95
2006-01-30,-2,-9,139,867,13.316667,15.1
2006-01-31,19,-10,127,867,13.666667,15.083333
2006-01-01,1,-9,131,1062,17.5,20.866667
2006-01-02,9,2,123,1062,17.633333,21.05
2006-01-03,12,3,124,1062,17.683332,21.066668
2006-01-04,-1,-14,122,1062,17.466667,20.783333
2006-01-05,-2,-11,124,1062,17.45,20.833334
2006-01-06,51,72,150,1062,18.333334,22.216667
2006-01-07,-5,-8,136,1062,17.4,20.883333
2006-01-08,0,-7,128,1062,17.483334,20.9
2006-01-09,-3,-12,125,1062,17.433332,20.816668
2006-01-10,0,-3,128,1062,17.483334,20.966667
2006-01-11,38,44,138,1062,18.116667,21.75
2006-01-12,0,-4,128,1062,17.483334,20.95
2006-01-13,4,1,131,1062,17.55,21.033333
2006-01-14,-3,-4,134,1062,17.433332,20.95
2006-01-15,0,-8,124,1062,17.483334,20.883333
2006-01-16,-3,7,120,1062,17.433332,21.133333
2006-01-17,-4,-9,127,1062,17.416666,20.866667
2006-01-18,-2,-12,130,1062,17.45,20.816668
2006-01-19,0,-5,129,1062,17.483334,20.933332
2006-01-20,-3,-7,124,1062,17.433332,20.9
2006-01-21,-4,-16,125,1062,17.416666,20.75
2006-01-22,42,47,131,1062,18.183332,21.8
2006-01-23,-7,-15,130,1062,17.366667,20.766666
2006-01-24,-4,-10,126,1062,17.416666,20.85
2006-01-25,18,13,125,1062,17.783333,21.233334
2006-01-26,-5,0,135,1062,17.4,21.016666
2006-01-27,114,110,131,1062,19.383333,22.85
2006-01-28,16,11,126,1062,17.75,21.2
2006-01-29,-4,-7,127,1062,17.416666,20.9
2006-01-30,-4,-10,127,1062,17.416666,20.85
2006-01-31,-2,5,129,1062,17.45,21.1
2006-01-01,21,24,142,1192,13.016666,16.766666
2006-01-02,23,47,143,1192,13.05,17.15
2006-01-03,12,18,151,1192,12.866667,16.666666
2006-01-04,6,6,137,1192,12.766666,16.466667
2006-01-05,-2,5,139,1192,12.633333,16.45
2006-01-06,155,169,159,1192,15.25,19.183332
2006-01-07,-1,4,149,1192,12.65,16.433332
2006-01-08,-2,55,139,1192,12.633333,17.283333
2006-01-09,-2,7,131,1192,12.633333,16.483334
2006-01-10,-3,-11,137,1192,12.616667,16.183332
2006-01-11,2,12,146,1192,12.7,16.566668
2006-01-12,-3,-7,142,1192,12.616667,16.25
2006-01-13,5,7,143,1192,12.75,16.483334
2006-01-14,-3,23,168,1192,12.616667,16.75
2006-01-15,-5,-15,138,1192,12.583333,16.116667
2006-01-16,4,-13,127,1192,12.733334,16.15
2006-01-17,9,14,136,1192,12.816667,16.6
2006-01-18,0,-1,144,1192,12.666667,16.35
2006-01-19,37,43,136,1192,13.283334,17.083334
2006-01-20,-4,-21,133,1192,12.6,16.016666
2006-01-21,-3,-15,134,1192,12.616667,16.116667
2006-01-22,4,14,144,1192,12.733334,16.6
2006-01-23,25,21,134,1192,13.083333,16.716667
2006-01-24,1,2,131,1192,12.683333,16.4
2006-01-25,0,0,143,1192,12.666667,16.366667
2006-01-26,-1,-4,146,1192,12.65,16.3
2006-01-27,-1,4,143,1192,12.65,16.433332
2006-01-28,-3,-9,140,1192,12.616667,16.216667
2006-01-29,-4,-17,135,1192,12.6,16.083334
2006-01-30,-1,16,139,1192,12.65,16.633333
2006-01-31,-2,6,147,1192,12.633333,16.466667
2006-01-01,-4,3,71,551,9.1,11.9
2006-01-02,-3,9,71,551,9.116667,12
2006-01-03,3,7,77,551,9.216666,11.966666
2006-01-04,24,8,68,551,9.566667,11.983334
2006-01-05,5,1,76,551,9.25,11.866667
2006-01-06,-4,-1,78,551,9.1,11.833333
2006-01-07,-5,3,78,551,9.083333,11.9
2006-01-08,-5,-3,75,551,9.083333,11.8
2006-01-09,-1,-13,70,551,9.15,11.633333
2006-01-10,-3,-5,74,551,9.116667,11.766666
2006-01-11,0,9,79,551,9.166667,12
2006-01-12,-5,-1,80,551,9.083333,11.833333
2006-01-13,-3,0,78,551,9.116667,11.85
2006-01-14,23,14,71,551,9.55,12.083333
2006-01-15,-4,-11,66,551,9.1,11.666667
2006-01-16,32,17,65,551,9.7,12.133333
2006-01-17,4,14,84,551,9.233334,12.083333
2006-01-18,-1,-1,75,551,9.15,11.833333
2006-01-19,-3,-5,75,551,9.116667,11.766666
2006-01-20,-2,-9,72,551,9.133333,11.7
2006-01-21,-3,-8,69,551,9.116667,11.716666
2006-01-22,-4,-6,76,551,9.1,11.75
2006-01-23,11,1,73,551,9.35,11.866667
2006-01-24,-5,-3,74,551,9.083333,11.8
2006-01-25,0,-5,72,551,9.166667,11.766666
2006-01-26,10,7,78,551,9.333333,11.966666
2006-01-27,-4,16,76,551,9.1,12.116667
2006-01-28,-4,-5,75,551,9.1,11.766666
2006-01-29,-4,-6,74,551,9.1,11.75
2006-01-30,-4,-10,75,551,9.1,11.683333
2006-01-31,-3,-3,74,551,9.116667,11.8
2006-01-01,43,49,125,1045,20.566668,0.083333336
2006-01-02,16,8,122,1045,20.116667,23.4
2006-01-03,13,24,123,1045,20.066668,23.666666
2006-01-04,64,57,113,1045,20.916666,0.21666667
2006-01-06,114,117,126,1045,21.75,1.2166667
2006-01-07,-1,20,123,1045,19.833334,23.6
2006-01-08,34,64,121,1045,20.416666,0.33333334
2006-01-09,31,50,122,1045,20.366667,0.1
2006-01-10,205,192,117,1045,23.266666,2.4666667
2006-01-11,15,10,121,1045,20.1,23.433332
2006-01-12,30,34,124,1045,20.35,23.833334
2006-01-13,44,46,116,1045,20.583334,0.033333335
2006-01-14,48,47,114,1045,20.65,0.05
2006-01-15,64,66,122,1045,20.916666,0.36666667
2006-01-16,22,36,117,1045,20.216667,23.866667
2006-01-17,42,38,121,1045,20.55,23.9
2006-01-18,10,42,120,1045,20.016666,23.966667
2006-01-19,-3,15,123,1045,19.8,23.516666
2006-01-20,39,64,127,1045,20.5,0.33333334
2006-01-21,12,10,125,1045,20.05,23.433332
2006-01-22,7,-2,122,1045,19.966667,23.233334
2006-01-23,22,29,123,1045,20.216667,23.75
2006-01-24,-1,-8,124,1045,19.833334,23.133333
2006-01-25,-8,0,127,1045,19.716667,23.266666
2006-01-26,-4,-8,123,1045,19.783333,23.133333
2006-01-27,-6,-17,116,1045,19.75,22.983334
2006-01-28,-3,15,124,1045,19.8,23.516666
2006-01-29,-3,17,132,1045,19.8,23.55
2006-01-30,-3,-3,124,1045,19.8,23.216667
2006-01-31,-4,-13,118,1045,19.783333,23.05
2006-01-01,24,16,141,1213,13.4,17.033333
2006-01-02,33,42,152,1213,13.55,17.466667
2006-01-03,295,295,146,1213,17.916666,21.683332
2006-01-04,24,12,137,1213,13.4,16.966667
2006-01-05,-4,-2,129,1213,12.933333,16.733334
2006-01-06,-3,11,165,1213,12.95,16.95
2006-01-07,-3,-3,153,1213,12.95,16.716667
2006-01-08,-1,-13,137,1213,12.983334,16.55
2006-01-09,-2,-7,138,1213,12.966666,16.65
2006-01-10,0,1,142,1213,13,16.783333
2006-01-11,25,29,152,1213,13.416667,17.25
2006-01-12,-3,-3,144,1213,12.95,16.716667
2006-01-13,-2,-2,143,1213,12.966666,16.733334
2006-01-14,82,88,156,1213,14.366667,18.233334
2006-01-15,-3,-22,132,1213,12.95,16.4
2006-01-16,-1,-16,131,1213,12.983334,16.5
2006-01-17,56,53,138,1213,13.933333,17.65
2006-01-18,57,48,140,1213,13.95,17.566668
2006-01-19,1,-1,137,1213,13.016666,16.75
2006-01-20,104,93,137,1213,14.733334,18.316668
2006-01-21,5,3,144,1213,13.083333,16.816668
2006-01-22,2,23,151,1213,13.033334,17.15
2006-01-23,11,2,138,1213,13.183333,16.8
2006-01-24,-1,-2,135,1213,12.983334,16.733334
2006-01-25,-3,6,139,1213,12.95,16.866667
2006-01-26,-3,0,146,1213,12.95,16.766666
2006-01-27,-7,-2,147,1213,12.883333,16.733334
2006-01-28,0,3,148,1213,13,16.816668
2006-01-29,-2,-14,134,1213,12.966666,16.533333
2006-01-30,-1,2,136,1213,12.983334,16.8
2006-01-31,-5,-11,143,1213,12.916667,16.583334
2006-01-01,-4,-15,40,190,18.766666,19.7
2006-01-02,25,14,35,190,19.25,20.183332
2006-01-03,51,67,39,190,19.683332,21.066668
2006-01-04,1,-15,36,190,18.85,19.7
2006-01-05,-5,-6,41,190,18.75,19.85
2006-01-06,-4,-10,40,190,18.766666,19.783333
2006-01-08,9,-3,35,190,18.983334,19.9
2006-01-09,30,12,31,190,19.333334,20.15
2006-01-10,8,-4,37,190,18.966667,19.883333
2006-01-11,-2,-4,39,190,18.8,19.883333
2006-01-12,-5,-4,40,190,18.75,19.883333
2006-01-13,7,0,37,190,18.95,19.95
2006-01-15,20,7,35,190,19.166666,20.066668
2006-01-16,26,17,33,190,19.266666,20.233334
2006-01-17,-3,-6,41,190,18.783333,19.85
2006-01-18,-4,-11,40,190,18.766666,19.766666
2006-01-19,-5,-16,37,190,18.75,19.683332
2006-01-20,11,1,35,190,19.016666,19.966667
2006-01-22,37,33,42,190,19.45,20.5
2006-01-23,7,2,35,190,18.95,19.983334
2006-01-24,14,4,37,190,19.066668,20.016666
2006-01-25,11,8,39,190,19.016666,20.083334
2006-01-26,-5,2,49,190,18.75,19.983334
2006-01-27,-2,-2,38,190,18.8,19.916666
2006-01-29,2,-7,40,190,18.866667,19.833334
2006-01-30,-1,-14,35,190,18.816668,19.716667
2006-01-31,5,-1,41,190,18.916666,19.933332
2006-01-01,-4,-12,87,592,20.633333,21.366667
2006-01-02,78,80,86,592,22,22.9
2006-01-03,54,58,91,592,21.6,22.533333
2006-01-04,3,2,96,592,20.75,21.6
2006-01-05,2,1,89,592,20.733334,21.583334
2006-01-06,-4,-7,90,592,20.633333,21.45
2006-01-07,-3,-11,85,592,20.65,21.383333
2006-01-08,-6,-5,92,592,20.6,21.483334
2006-01-09,54,43,82,592,21.6,22.283333
2006-01-10,-2,-9,90,592,20.666666,21.416666
2006-01-11,-7,-19,83,592,20.583334,21.25
2006-01-12,-4,-5,93,592,20.633333,21.483334
2006-01-13,-4,-8,88,592,20.633333,21.433332
2006-01-14,-4,-8,89,592,20.633333,21.433332
2006-01-15,5,14,92,592,20.783333,21.8
2006-01-16,7,8,84,592,20.816668,21.7
2006-01-17,17,21,92,592,20.983334,21.916666
2006-01-18,0,12,96,592,20.7,21.766666
2006-01-19,0,11,94,592,20.7,21.75
2006-01-20,-6,-5,88,592,20.6,21.483334
2006-01-21,-8,-15,83,592,20.566668,21.316668
2006-01-22,21,19,84,592,21.05,21.883333
2006-01-23,-4,-6,86,592,20.633333,21.466667
2006-01-24,-5,1,89,592,20.616667,21.583334
2006-01-25,-3,0,86,592,20.65,21.566668
2006-01-26,0,8,89,592,20.7,21.7
2006-01-27,-2,7,91,592,20.666666,21.683332
2006-01-28,-3,14,102,592,20.65,21.8
2006-01-29,-1,2,93,592,20.683332,21.6
2006-01-30,-6,-4,90,592,20.6,21.5
2006-01-31,-7,-4,88,592,20.583334,21.5
2006-01-01,-5,2,111,887,17.7,21.116667
2006-01-02,-5,29,150,887,17.7,21.566668
2006-01-03,185,183,108,887,20.866667,0.13333334
2006-01-04,-3,-10,112,887,17.733334,20.916666
2006-01-05,-3,2,119,887,17.733334,21.116667
2006-01-06,-4,2,132,887,17.716667,21.116667
2006-01-08,78,68,108,887,19.083334,22.216667
2006-01-09,-1,-7,115,887,17.766666,20.966667
2006-01-10,-2,-7,121,887,17.75,20.966667
2006-01-11,150,151,118,887,20.283333,23.6
2006-01-12,-3,-5,120,887,17.733334,21
2006-01-15,-2,29,143,887,17.75,21.566668
2006-01-16,-4,3,123,887,17.716667,21.133333
2006-01-17,-5,-13,116,887,17.7,20.866667
2006-01-18,122,118,119,887,19.816668,23.05
2006-01-19,31,47,128,887,18.3,21.866667
2006-01-20,-4,-9,116,887,17.716667,20.933332
2006-01-22,-4,-6,109,887,17.716667,20.983334
2006-01-23,63,62,105,887,18.833334,22.116667
2006-01-24,-3,-19,108,887,17.733334,20.766666
2006-01-25,57,63,123,887,18.733334,22.133333
2006-01-26,-1,14,125,887,17.766666,21.316668
2006-01-27,-1,26,144,887,17.766666,21.516666
2006-01-29,124,117,112,887,19.85,23.033333
2006-01-30,74,86,130,887,19.016666,22.516666
2006-01-31,75,78,107,887,19.033333,22.383333
2006-01-01,-3,7,137,919,10.316667,12.3
2006-01-02,1,19,150,919,10.383333,12.5
2006-01-03,3,-6,138,919,10.416667,12.083333
2006-01-04,-2,-3,140,919,10.333333,12.133333
2006-01-05,-5,9,149,919,10.283334,12.333333
2006-01-06,-7,-16,133,919,10.25,11.916667
2006-01-07,-4,2,136,919,10.3,12.216666
2006-01-08,0,5,136,919,10.366667,12.266666
2006-01-09,-5,-4,134,919,10.283334,12.116667
2006-01-10,-5,-18,135,919,10.283334,11.883333
2006-01-11,-9,-14,141,919,10.216666,11.95
2006-01-12,-4,-9,144,919,10.3,12.033334
2006-01-13,-5,-7,143,919,10.283334,12.066667
2006-01-14,56,55,140,919,11.3,13.1
2006-01-15,-5,13,142,919,10.283334,12.4
2006-01-16,-3,-4,142,919,10.316667,12.116667
2006-01-17,2,1,144,919,10.4,12.2
2006-01-18,-7,-13,137,919,10.25,11.966666
2006-01-19,-4,-7,145,919,10.3,12.066667
2006-01-20,-5,-12,140,919,10.283334,11.983334
2006-01-21,263,242,129,919,14.75,16.216667
2006-01-22,13,32,158,919,10.583333,12.716666
2006-01-23,-4,-14,136,919,10.3,11.95
2006-01-24,-8,-9,146,919,10.233334,12.033334
2006-01-25,-3,-14,136,919,10.316667,11.95
2006-01-26,0,-7,136,919,10.366667,12.066667
2006-01-27,-4,-6,148,919,10.3,12.083333
2006-01-28,-1,7,145,919,10.35,12.3
2006-01-29,-5,-1,144,919,10.283334,12.166667
2006-01-30,11,8,142,919,10.55,12.316667
2006-01-31,-3,-1,138,919,10.316667,12.166667
2006-01-01,-7,-10,140,1090,7.0333333,9.716666
2006-01-02,1,-11,128,1090,7.1666665,9.7
2006-01-03,2,8,139,1090,7.1833334,10.016666
2006-01-04,4,9,143,1090,7.2166667,10.033334
2006-01-05,30,22,136,1090,7.65,10.25
2006-01-06,6,-9,123,1090,7.25,9.733334
2006-01-07,-2,-7,134,1090,7.116667,9.766666
2006-01-08,0,20,151,1090,7.15,10.216666
2006-01-09,-1,-6,139,1090,7.133333,9.783334
2006-01-10,-1,-7,130,1090,7.133333,9.766666
2006-01-11,-1,-8,134,1090,7.133333,9.75
2006-01-12,-4,-9,136,1090,7.0833335,9.733334
2006-01-13,-4,2,142,1090,7.0833335,9.916667
2006-01-14,-2,-6,132,1090,7.116667,9.783334
2006-01-15,3,11,150,1090,7.2,10.066667
2006-01-16,3,10,148,1090,7.2,10.05
2006-01-17,110,100,130,1090,8.983334,11.55
2006-01-18,2,10,136,1090,7.1833334,10.05
2006-01-19,-6,-13,134,1090,7.05,9.666667
2006-01-20,0,13,138,1090,7.15,10.1
2006-01-21,-5,30,141,1090,7.0666666,10.383333
2006-01-22,0,-7,133,1090,7.15,9.766666
2006-01-23,-2,-9,132,1090,7.116667,9.733334
2006-01-24,-7,-3,135,1090,7.0333333,9.833333
2006-01-25,-5,-6,140,1090,7.0666666,9.783334
2006-01-26,62,59,143,1090,8.183333,10.866667
2006-01-27,0,0,137,1090,7.15,9.883333
2006-01-28,-3,-10,141,1090,7.1,9.716666
2006-01-29,-1,-5,139,1090,7.133333,9.8
2006-01-30,-1,-12,129,1090,7.133333,9.683333
2006-01-31,0,-2,134,1090,7.15,9.85
2006-01-01,27,17,136,1231,13,17.866667
2006-01-02,14,39,143,1231,12.783334,18.233334
2006-01-03,23,20,140,1231,12.933333,17.916666
2006-01-04,-1,9,157,1231,12.533334,17.733334
2006-01-05,50,74,164,1231,13.383333,18.816668
2006-01-06,-8,-8,153,1231,12.416667,17.45
2006-01-07,0,-14,148,1231,12.55,17.35
2006-01-08,86,81,151,1231,13.983334,18.933332
2006-01-09,-2,-14,152,1231,12.516666,17.35
2006-01-10,1,7,161,1231,12.566667,17.7
2006-01-11,-5,-8,154,1231,12.466666,17.45
2006-01-12,-6,-14,150,1231,12.45,17.35
2006-01-13,-8,-10,160,1231,12.416667,17.416666
2006-01-14,-1,8,144,1231,12.533334,17.716667
2006-01-16,0,17,168,1231,12.55,17.866667
2006-01-17,8,-2,156,1231,12.683333,17.55
2006-01-18,1,-15,138,1231,12.566667,17.333334
2006-01-20,301,283,143,1231,17.566668,22.3
2006-01-21,11,6,156,1231,12.733334,17.683332
2006-01-22,33,23,150,1231,13.1,17.966667
2006-01-23,165,164,157,1231,15.3,20.316668
2006-01-24,-15,-8,157,1231,12.3,17.45
2006-01-25,-7,-14,154,1231,12.433333,17.35
2006-01-26,25,14,147,1231,12.966666,17.816668
2006-01-28,-2,-5,163,1231,12.516666,17.5
2006-01-29,531,514,152,1231,21.4,2.15
2006-01-30,-5,-2,152,1231,12.466666,17.55
2006-01-31,2,-2,152,1231,12.583333,17.55
2006-01-01,33,33,168,1205,12.233334,13.45
2006-01-02,9,10,171,1205,11.833333,13.066667
2006-01-03,2,18,176,1205,11.716666,13.2
2006-01-04,-1,-3,166,1205,11.666667,12.85
2006-01-05,-1,-2,160,1205,11.666667,12.866667
2006-01-06,-1,-11,162,1205,11.666667,12.716666
2006-01-07,-3,-9,167,1205,11.633333,12.75
2006-01-08,31,29,169,1205,12.2,13.383333
2006-01-09,-2,20,172,1205,11.65,13.233334
2006-01-10,-3,-11,166,1205,11.633333,12.716666
2006-01-11,-2,-10,166,1205,11.65,12.733334
2006-01-12,-3,-15,162,1205,11.633333,12.65
2006-01-13,-4,-7,166,1205,11.616667,12.783334
2006-01-14,-5,-11,170,1205,11.6,12.716666
2006-01-15,-3,7,184,1205,11.633333,13.016666
2006-01-16,-1,1,176,1205,11.666667,12.916667
2006-01-17,0,-7,162,1205,11.683333,12.783334
2006-01-18,5,24,181,1205,11.766666,13.3
2006-01-19,-4,7,178,1205,11.616667,13.016666
2006-01-20,-1,7,182,1205,11.666667,13.016666
2006-01-21,-4,-5,166,1205,11.616667,12.816667
2006-01-22,63,69,167,1205,12.733334,14.05
2006-01-23,0,1,170,1205,11.683333,12.916667
2006-01-24,-3,13,166,1205,11.633333,13.116667
2006-01-25,-2,-9,166,1205,11.65,12.75
2006-01-26,-6,3,168,1205,11.583333,12.95
2006-01-27,-4,-5,171,1205,11.616667,12.816667
2006-01-28,6,6,168,1205,11.783334,13
2006-01-29,26,23,168,1205,12.116667,13.283334
2006-01-30,-1,-11,164,1205,11.666667,12.716666
2006-01-31,-1,-4,168,1205,11.666667,12.833333
2006-01-01,0,27,44,224,9.6,11.3
2006-01-02,-3,7,42,224,9.55,10.966666
2006-01-03,2,0,44,224,9.633333,10.85
2006-01-04,1,6,40,224,9.616667,10.95
2006-01-05,-3,-9,41,224,9.55,10.7
2006-01-06,-4,-12,41,224,9.533334,10.65
2006-01-07,-4,5,40,224,9.533334,10.933333
2006-01-08,-3,36,47,224,9.55,11.45
2006-01-09,35,22,41,224,10.183333,11.216666
2006-01-10,-3,2,42,224,9.55,10.883333
2006-01-11,-4,-5,43,224,9.533334,10.766666
2006-01-12,-2,1,43,224,9.566667,10.866667
2006-01-13,-4,-3,44,224,9.533334,10.8
2006-01-14,-5,-5,43,224,9.516666,10.766666
2006-01-15,-3,-12,43,224,9.55,10.65
2006-01-16,-9,-14,42,224,9.45,10.616667
2006-01-17,-3,-2,41,224,9.55,10.816667
2006-01-18,-3,0,45,224,9.55,10.85
2006-01-19,-3,-7,43,224,9.55,10.733334
2006-01-20,-4,-8,42,224,9.533334,10.716666
2006-01-21,-4,-5,37,224,9.533334,10.766666
2006-01-22,-4,50,53,224,9.533334,11.683333
2006-01-23,-2,-10,39,224,9.566667,10.683333
2006-01-24,-4,3,38,224,9.533334,10.9
2006-01-25,-2,-9,39,224,9.566667,10.7
2006-01-26,-2,-5,42,224,9.566667,10.766666
2006-01-27,-5,-7,44,224,9.516666,10.733334
2006-01-28,-3,-1,47,224,9.55,10.833333
2006-01-29,35,23,44,224,10.183333,11.233334
2006-01-30,-1,-1,41,224,9.583333,10.833333
2006-01-31,-3,-12,42,224,9.55,10.65
2006-01-01,11,5,96,762,13.683333,16.683332
2006-01-02,37,37,102,762,14.116667,17.216667
2006-01-03,36,40,105,762,14.1,17.266666
2006-01-04,48,30,90,762,14.3,17.1
2006-01-05,23,18,103,762,13.883333,16.9
2006-01-06,-3,4,111,762,13.45,16.666666
2006-01-07,12,12,100,762,13.7,16.8
2006-01-08,-1,-9,93,762,13.483334,16.45
2006-01-09,11,2,93,762,13.683333,16.633333
2006-01-10,9,1,103,762,13.65,16.616667
2006-01-11,-5,4,111,762,13.416667,16.666666
2006-01-12,0,10,105,762,13.5,16.766666
2006-01-13,-1,9,102,762,13.483334,16.75
2006-01-14,-9,-13,102,762,13.35,16.383333
